id, department, title, instructor, url, level, projects (no examples), image galleries, selected lecture notes, projects and examples, assignments (no solutions), selected video lectures, faculty introduction - video, class competition - video, assignments and solutions, exams and solutions, lecture notes, exams (no solutions), instructor insights, this course at mit, online textbooks, video lectures, demonstration - video, guest lecture - video, subtitles/transcript, images on flickr, special feature - video, field trip - video, tutorial - video, course publicity, recitation videos, audio lectures, selected audio lectures, guest lecture - audio, demonstration - audio, workshop video, special feature - audio, music - audio
1.054_156, Civil And Environmental Engineering, Mechanics and Design of Concrete Structures, Prof. Oral Buyukozturk, http://ocw.mit.edu/courses/civil-and-environmental-engineering/1-054-mechanics-and-design-of-concrete-structures-spring-2004, Undergraduate, Yes, No, No, No, Yes, No, No, No, No, No, Yes, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.060_148, Civil And Environmental Engineering, Engineering Mechanics II, Prof. David Gonzalez-RodriguezProf. Ole Madsen, http://ocw.mit.edu/courses/civil-and-environmental-engineering/1-060-engineering-mechanics-ii-spring-2006, Undergraduate, No, No, Yes, No, No, No, No, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.061_3f, Civil And Environmental Engineering, Transport Processes in the Environment, Prof. Heidi Nepf, http://ocw.mit.edu/courses/civil-and-environmental-engineering/1-061-transport-processes-in-the-environment-fall-2008, Undergraduate, No, No, No, No, Yes, No, Yes, No, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.081J_1db, Biological Engineering, Chemicals in the Environment: Toxicology and Public Health (BE.104J), Prof. James SherleyDr. Laura GreenProf. Steven Tannenbaum, http://ocw.mit.edu/courses/biological-engineering/20-104j-chemicals-in-the-environment-toxicology-and-public-health-be-104j-spring-2005, Undergraduate, No, No, Yes, Yes, No, No, No, No, Yes, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.084J_b6, Biological Engineering, Systems Microbiology, Prof. David SchauerProf. Edward DeLong, http://ocw.mit.edu/courses/biological-engineering/20-106j-systems-microbiology-fall-2006, Undergraduate, No, No, No, No, Yes, No, No, No, No, No, Yes, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.101_3bc, Civil And Environmental Engineering, Introduction to Civil and Environmental Engineering Design I (Fall 2006), Prof. Heidi NepfProf. Herbert EinsteinProf. Louis Bucciarelli, http://ocw.mit.edu/courses/civil-and-environmental-engineering/1-101-introduction-to-civil-and-environmental-engineering-design-i-fall-2006, Undergraduate, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No
1.101_39e, Civil And Environmental Engineering, Introduction to Civil and Environmental Engineering Design I (Fall 2005), Prof. Harold HemondProf. Heidi NepfProf. Louis Bucciarelli Sheila Frankel, http://ocw.mit.edu/courses/civil-and-environmental-engineering/1-101-introduction-to-civil-and-environmental-engineering-design-i-fall-2005, Undergraduate, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No
1.103_3c2, Civil And Environmental Engineering, Civil Engineering Materials Laboratory, Dr. John Germaine, http://ocw.mit.edu/courses/civil-and-environmental-engineering/1-103-civil-engineering-materials-laboratory-spring-2004, Undergraduate, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.062J_a8, Mathematics, Nonlinear Dynamics II: Continuum Systems, Prof. Jörn Dunkel, http://ocw.mit.edu/courses/mathematics/18-354j-nonlinear-dynamics-ii-continuum-systems-spring-2015, Graduate, Yes, No, No, No, Yes, No, No, No, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.124J_36e, Civil And Environmental Engineering, Foundations of Software Engineering, Prof. Kevin Amaratunga, http://ocw.mit.edu/courses/civil-and-environmental-engineering/1-124j-foundations-of-software-engineering-fall-2000, Graduate, No, No, No, No, No, No, No, No, Yes, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.126J_21f, Media Arts And Sciences, Pattern Recognition and Analysis, Media Lab Faculty and Staff, http://ocw.mit.edu/courses/media-arts-and-sciences/mas-622j-pattern-recognition-and-analysis-fall-2006, Graduate, Yes, No, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.128J_303, Mechanical Engineering, Computational Geometry, Prof. Nicholas PatrikalakisProf. Takashi Maekawa, http://ocw.mit.edu/courses/mechanical-engineering/2-158j-computational-geometry-spring-2003, Graduate, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.130_1cf, Mathematics, Wavelets Filter Banks and Applications, Prof. Gilbert StrangProf. Kevin Amaratunga, http://ocw.mit.edu/courses/mathematics/18-327-wavelets-filter-banks-and-applications-spring-2003, Graduate, No, No, No, No, No, No, No, No, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.133_2f0, Civil And Environmental Engineering, Masters of Engineering Concepts of Engineering Practice, Dr. Eric Adams, http://ocw.mit.edu/courses/civil-and-environmental-engineering/1-133-masters-of-engineering-concepts-of-engineering-practice-fall-2007, Graduate, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.138J_3fd, Mechanical Engineering, Wave Propagation, Prof. Chiang MeiProf. Rodolfo RosalesProf. Triantaphyllos Akylas, http://ocw.mit.edu/courses/mechanical-engineering/2-062j-wave-propagation-fall-2006, Graduate, No, No, No, No, Yes, No, No, No, No, No, Yes, Yes, No, No, No, No, No, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No
1.142J_1af, Sloan School Of Management, Systems Optimization: Models and Computation (SMA 5223), Prof. Jie SunProf. Robert FreundProf. Thomas Magnanti, http://ocw.mit.edu/courses/sloan-school-of-management/15-094j-systems-optimization-models-and-computation-sma-5223-spring-2004, Graduate, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.145J_20, Engineering Systems Division, Engineering Economy Module, Michel-Alexandre CardinProf. Richard de Neufville, http://ocw.mit.edu/courses/engineering-systems-division/esd-70j-engineering-economy-module-fall-2009, Graduate, No, No, No, No, Yes, No, No, No, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
1.146_2f7, Engineering Systems Division, Engineering Systems Analysis for Design, Prof. Richard de Neufville, http://ocw.mit.edu/courses/engineering-systems-division/esd-71-engineering-systems-analysis-for-design-fall-2008, Graduate, No, No, No, No, Yes, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No, No
